radio,mcc,mnc,Company,lac,cid,changeable_0,long,lat,range,sample,changeable_1,created,updated,avgsignal
LTE,405,857,Jio,50,779799,0,72.154243,22.454037,1000,1,1,1537850335,1537850335,0
LTE,405,857,Jio,54,1700657,0,72.158257,22.462713,1000,1,1,1537850457,1537850457,0
LTE,405,857,Jio,104,887061,0,72.549133,22.945332,1000,1,1,1537966469,1537966469,0
LTE,405,857,Jio,97,1464088,0,72.524956,23.081034,1000,1,1,1537950031,1537950031,0
LTE,405,857,Jio,36,105495,0,72.513283,23.040352,1000,1,1,1537951557,1537951557,0
LTE,405,857,Jio,33,1436197,0,72.508614,23.003788,1000,1,1,1537968431,1537968431,0
LTE,405,857,Jio,33,1436208,0,72.508614,23.003788,1000,1,1,1537968439,1537968439,0
LTE,405,857,Jio,33,1436179,0,72.508614,23.003788,1000,1,1,1537968432,1537968432,0
LTE,405,857,Jio,33,1436176,0,72.508614,23.003788,1000,1,1,1537968440,1537968440,0
LTE,405,857,Jio,36,889622,0,72.518974,23.053137,1000,1,1,1537979110,1537979110,0
LTE,405,857,Jio,35,1473315,0,72.55661,23.047628,1000,1,1,1538024080,1538024080,0
LTE,405,857,Jio,35,1473317,0,72.556671,23.048456,1000,3,1,1538024087,1538024117,0
LTE,405,857,Jio,35,119333,0,72.556473,23.050026,1000,1,1,1538024119,1538024119,0
UMTS,405,857,Jio,115,132133,0,72.514603,22.991056,1000,1,1,1537968214,1537968214,0
LTE,405,857,Jio,35,1359652,0,72.556259,23.052443,1000,1,1,1538024168,1538024168,0
LTE,405,857,Jio,30,1050647,0,72.555931,23.054604,1000,1,1,1538024200,1538024200,0
LTE,405,857,Jio,30,1050646,0,72.557213,23.057144,1000,1,1,1538024251,1538024251,0
LTE,405,857,Jio,30,1050648,0,72.555595,23.058619,1000,1,1,1538024303,1538024303,0
LTE,405,857,Jio,52,1949988,0,71.847847,21.657845,1000,1,1,1538047505,1538047505,0
LTE,405,857,Jio,56,1664272,0,71.892059,22.158379,1000,1,1,1538042080,1538042080,0
LTE,405,857,Jio,52,804387,0,71.847847,21.657845,1000,1,1,1538047508,1538047508,0
LTE,405,857,Jio,116,1422352,0,72.535774,23.022837,1000,1,1,1538030516,1538030516,0
LTE,405,857,Jio,52,2143000,0,71.823547,21.531815,1000,1,1,1538048744,1538048744,0
LTE,405,857,Jio,52,804368,0,71.847847,21.657845,1000,1,1,1538047509,1538047509,0
LTE,405,857,Jio,52,1697827,0,71.589722,21.547245,1000,1,1,1538052045,1538052045,0
LTE,405,857,Jio,52,2539045,0,71.589722,21.547245,1000,1,1,1538052044,1538052044,0
LTE,405,857,Jio,64,1661713,0,71.311955,21.327854,1000,2,1,1538234530,1538237106,0
LTE,405,857,Jio,120,1738770,0,71.447571,21.47196,1000,1,1,1538054284,1538054284,0
LTE,405,857,Jio,64,3368209,0,71.310603,21.334745,1000,3,1,1538236972,1540312074,0
LTE,405,857,Jio,64,2010130,0,71.355492,21.252372,2702,3,1,1538305276,1538305498,0
LTE,405,857,Jio,64,2896145,0,71.345428,21.260092,1000,1,1,1538305277,1538305277,0
LTE,405,857,Jio,64,2040594,0,71.375618,21.236929,1000,1,1,1538305507,1538305507,0
LTE,405,857,Jio,64,2141209,0,71.471909,21.211546,1000,1,1,1538307128,1538307128,0
LTE,405,857,Jio,64,2010149,0,71.375618,21.236929,1000,1,1,1538305503,1538305503,0
LTE,405,857,Jio,64,3209744,0,71.375618,21.236929,1000,1,1,1538305506,1538305506,0
LTE,405,857,Jio,64,2231825,0,71.398521,21.25643,1000,1,1,1538313433,1538313433,0
LTE,405,857,Jio,64,3912240,0,71.4412,21.316614,1000,1,1,1539261628,1539261628,0
LTE,405,857,Jio,64,3912227,0,71.441109,21.317764,1000,1,1,1539261652,1539261652,0
LTE,405,857,Jio,120,497202,0,71.217465,21.606742,1000,2,1,1540019673,1540552139,0
LTE,405,857,Jio,120,497189,0,71.217549,21.606764,1000,2,1,1540016008,1540019685,0
LTE,405,857,Jio,120,497187,0,71.217323,21.607725,1000,1,1,1540019674,1540019674,0
LTE,405,857,Jio,120,497170,0,71.217598,21.606786,1000,2,1,1540019674,1540551900,0
LTE,405,857,Jio,120,497173,0,71.217346,21.607733,1000,1,1,1540019676,1540019676,0
LTE,405,857,Jio,120,647701,0,71.217346,21.607733,1000,1,1,1540019676,1540019676,0
LTE,405,857,Jio,120,1011737,0,71.217346,21.607733,1000,1,1,1540019677,1540019677,0
LTE,405,857,Jio,120,500003,0,71.218727,21.583218,1000,1,1,1540022811,1540022811,0
LTE,405,857,Jio,120,499987,0,71.218735,21.582996,1000,1,1,1540024667,1540024667,0
LTE,405,857,Jio,120,499986,0,71.218727,21.583218,1000,1,1,1540022812,1540022812,0
LTE,405,857,Jio,120,499989,0,71.218735,21.582996,1000,1,1,1540024667,1540024667,0
LTE,405,857,Jio,64,1949457,0,71.310501,21.339212,1000,2,1,1540031175,1540629837,0
LTE,405,857,Jio,64,1949456,0,71.309494,21.34375,1000,1,1,1540031168,1540031168,0
LTE,405,857,Jio,64,1661716,0,71.312363,21.323467,1699,3,1,1540139046,1540139340,0
LTE,405,857,Jio,64,1661968,0,71.321098,21.340237,1000,1,1,1540285030,1540285030,0
LTE,405,857,Jio,64,1661987,0,71.321098,21.340237,1000,1,1,1540285031,1540285031,0
LTE,405,857,Jio,64,3723796,0,71.334015,21.339739,1000,1,1,1540285722,1540285722,0
LTE,405,857,Jio,64,1662001,0,71.340022,21.33789,1000,3,1,1540285903,1540285903,0
LTE,405,857,Jio,64,3966769,0,71.347244,21.335468,1000,1,1,1540285951,1540285951,0
LTE,405,857,Jio,64,2176562,0,71.347244,21.335468,1000,1,1,1540285950,1540285950,0
LTE,405,857,Jio,64,3966740,0,71.347244,21.335468,1000,1,1,1540285952,1540285952,0
LTE,405,857,Jio,64,2176529,0,71.390343,21.33049,1000,1,1,1540286381,1540286381,0
LTE,405,857,Jio,64,2176560,0,71.390343,21.33049,1000,1,1,1540286381,1540286381,0
LTE,405,857,Jio,64,2176548,0,71.390343,21.33049,1000,1,1,1540286383,1540286383,0
LTE,405,857,Jio,64,3912242,0,71.42673,21.344952,1710,2,1,1540286836,1540319242,0
LTE,405,857,Jio,64,3269156,0,71.438873,21.355371,1000,1,1,1540286843,1540286843,0
LTE,405,857,Jio,64,3269169,0,71.438873,21.355371,1000,1,1,1540286842,1540286842,0
LTE,405,857,Jio,64,742674,0,71.469841,21.383236,1000,1,1,1540288100,1540288100,0
LTE,405,857,Jio,64,3269136,0,71.463951,21.380926,1000,1,1,1540319659,1540319659,0
LTE,405,857,Jio,64,2370834,0,71.554466,21.384264,1000,1,1,1540320129,1540320129,0
LTE,405,857,Jio,64,3912213,0,71.414589,21.334532,1000,1,1,1540319247,1540319247,0
LTE,405,857,Jio,64,3625490,0,71.554466,21.384264,1000,1,1,1540320129,1540320129,0
LTE,405,857,Jio,53,3928595,0,71.674362,21.330383,1000,1,1,1540321308,1540321308,0
LTE,405,857,Jio,64,2160146,0,71.342834,21.432133,1000,1,1,1540388543,1540388543,0
LTE,405,857,Jio,53,3474993,0,71.674362,21.330383,1000,1,1,1540321307,1540321307,0
LTE,405,857,Jio,64,3966737,0,71.342834,21.432133,1000,1,1,1540388546,1540388546,0
LTE,405,857,Jio,64,3966736,0,71.348434,21.465715,1000,1,1,1540388844,1540388844,0
LTE,405,857,Jio,64,3535922,0,71.383484,21.546883,1000,1,1,1540389720,1540389720,0
LTE,405,857,Jio,64,3535921,0,71.359398,21.491541,1000,1,1,1540389056,1540389056,0
LTE,405,857,Jio,120,2347537,0,71.370567,21.538454,1000,1,1,1540389409,1540389409,0
LTE,405,857,Jio,120,2151442,0,71.480125,21.668631,1000,1,1,1540390734,1540390734,0
LTE,405,857,Jio,120,2261042,0,71.502968,21.742336,1000,1,1,1540391418,1540391418,0
LTE,405,857,Jio,120,3900945,0,71.383484,21.546883,1000,1,1,1540389722,1540389722,0
LTE,405,857,Jio,120,2314000,0,71.480125,21.668631,1000,1,1,1540390734,1540390734,0
LTE,405,857,Jio,120,3401010,0,71.502968,21.742336,1000,1,1,1540391423,1540391423,0
LTE,405,857,Jio,56,3483156,0,71.636284,21.816034,1000,1,1,1540392822,1540392822,0
LTE,405,857,Jio,52,1726245,0,71.736221,21.811575,1000,1,1,1540393431,1540393431,0
LTE,405,857,Jio,52,3883538,0,71.755791,21.759226,1000,1,1,1540397565,1540397565,0
LTE,405,857,Jio,56,3998992,0,71.541451,21.801695,1000,1,1,1540392205,1540392205,0
LTE,405,857,Jio,52,1677840,0,71.636284,21.816034,1000,1,1,1540392823,1540392823,0
LTE,405,857,Jio,52,819479,0,71.736221,21.811575,1000,1,1,1540393432,1540393432,0
LTE,405,857,Jio,52,3875363,0,71.76487,21.75544,1000,1,1,1540397606,1540397606,0
LTE,405,857,Jio,52,1164048,0,71.76487,21.75544,1000,1,1,1540397608,1540397608,0
LTE,405,857,Jio,51,33042,0,72.145935,21.733082,1000,1,1,1540404132,1540404132,0
LTE,405,857,Jio,51,35364,0,72.145981,21.73307,1000,1,1,1540405592,1540405592,0
LTE,405,857,Jio,51,26915,0,72.145935,21.733082,1000,1,1,1540404123,1540404123,0
LTE,405,857,Jio,52,3511314,0,71.755791,21.759226,1000,1,1,1540397565,1540397565,0
LTE,405,857,Jio,51,35376,0,72.14576,21.733253,1000,1,1,1540406314,1540406314,0
LTE,405,857,Jio,120,1073712,0,71.213806,21.608711,1000,1,1,1540535332,1540535332,0
LTE,405,857,Jio,120,499249,0,71.213806,21.608711,1000,1,1,1540535331,1540535331,0
LTE,405,857,Jio,51,33041,0,72.14576,21.733253,1000,1,1,1540406316,1540406316,0
LTE,405,857,Jio,120,496146,0,71.21584,21.607266,1000,2,1,1540535601,1540551899,0
LTE,405,857,Jio,120,499226,0,71.213806,21.608681,1000,1,1,1540535692,1540535692,0
LTE,405,857,Jio,120,499250,0,71.213791,21.608618,1000,1,1,1540539263,1540539263,0
LTE,405,857,Jio,120,499223,0,71.214325,21.60919,1000,2,1,1540549239,1540551659,0
LTE,405,857,Jio,120,499236,0,71.213768,21.608608,1000,1,1,1540539537,1540539537,0
LTE,405,857,Jio,120,496178,0,71.21389,21.608032,1000,1,1,1540538783,1540538783,0
LTE,405,857,Jio,120,499237,0,71.213753,21.608719,1000,1,1,1540549241,1540549241,0
LTE,405,857,Jio,120,647716,0,71.215626,21.608954,1000,2,1,1540549318,1540552298,0
LTE,405,857,Jio,120,647729,0,71.215622,21.608963,1000,2,1,1540551422,1540552254,0
LTE,405,857,Jio,120,498225,0,71.213753,21.608727,1000,1,1,1540551431,1540551431,0
LTE,405,857,Jio,120,647696,0,71.216961,21.608506,1000,2,1,1540551788,1540552633,0
LTE,405,857,Jio,120,496165,0,71.214897,21.609661,1000,1,1,1540551667,1540551667,0
LTE,405,857,Jio,120,647697,0,71.217537,21.608396,1000,2,1,1540551779,1540552284,0
LTE,405,857,Jio,120,647715,0,71.217415,21.609152,1000,1,1,1540552332,1540552332,0
LTE,405,857,Jio,64,1949460,0,71.311485,21.334654,1000,1,1,1540629841,1540629841,0
LTE,405,857,Jio,1,1133847,0,72.883598,20.245035,1000,3,1,1546053360,1546053406,0
LTE,405,857,Jio,1,3668753,0,72.88409,20.258233,1000,2,1,1546053433,1546053441,0
LTE,405,857,Jio,1,2885904,0,72.884064,20.258022,1000,1,1,1546053436,1546053436,0
LTE,405,857,Jio,1,2352145,0,72.883964,20.256769,1000,4,1,1546053443,1664611288,0
LTE,405,857,Jio,1,3668754,0,72.885666,20.268749,1000,1,1,1546053496,1546053496,0
LTE,405,857,Jio,1,2914577,0,72.888641,20.27479,1000,2,1,1546053520,1546053541,0
LTE,405,857,Jio,1,1133846,0,72.887482,20.273142,1000,1,1,1546053521,1546053521,0
LTE,405,857,Jio,1,3668752,0,72.890635,20.277344,1000,3,1,1546053536,1546053570,0
LTE,405,857,Jio,1,2914576,0,72.891292,20.278182,1000,2,1,1546053545,1546053556,0
LTE,405,857,Jio,1,4017940,0,72.900393,20.298693,1000,20,1,1546053618,1612408253,0
LTE,405,857,Jio,1,859419,0,72.902392,20.316295,1000,9,1,1546053736,1612408346,0
LTE,405,857,Jio,1,859411,0,72.903054,20.320332,1000,14,1,1546053756,1612408356,0
LTE,405,857,Jio,1,761876,0,72.90434,20.328292,1000,3,1,1546053792,1546053792,0
LTE,405,857,Jio,1,3306517,0,72.905642,20.334614,1000,20,1,1546053783,1664612181,0
LTE,405,857,Jio,1,1395483,0,72.911424,20.354396,1000,21,1,1546053927,1664612330,0
LTE,405,857,Jio,1,3306521,0,72.908224,20.343549,1076,42,1,1546053827,1664612220,0
LTE,405,857,Jio,1,470803,0,72.918339,20.359025,1000,2,1,1546053982,1594775645,0
LTE,405,857,Jio,1,4246805,0,72.9184,20.359421,1000,6,1,1546053976,1610504509,0
LTE,405,857,Jio,1,3313424,0,72.920081,20.36437,1000,25,1,1546054015,1664612422,0
LTE,405,857,Jio,1,3313457,0,72.916987,20.36014,1000,5,1,1546054002,1631586053,0
LTE,405,857,Jio,1,3960849,0,72.921858,20.365568,1000,12,1,1546054017,1631594188,0
LTE,405,857,Jio,1,3960848,0,72.922493,20.366779,1000,1,1,1546054031,1546054031,0
LTE,405,857,Jio,1,3352593,0,72.921964,20.370646,1000,5,1,1546054061,1612402471,0
LTE,405,857,Jio,1,3352594,0,72.920587,20.372432,1000,16,1,1546054074,1664612481,0
LTE,405,857,Jio,1,4073746,0,72.919731,20.374636,1000,1,1,1546054151,1546054151,0
LTE,405,857,Jio,1,3352592,0,72.921921,20.373409,1000,1,1,1546054205,1546054205,0
LTE,405,857,Jio,1,1134353,0,72.926743,20.372355,1000,2,1,1546054282,1546056656,0
LTE,405,857,Jio,1,1134359,0,72.924843,20.375378,1000,1,1,1546056343,1546056343,0
LTE,405,857,Jio,1,3577618,0,72.925359,20.373075,1000,5,1,1546054271,1612400991,0
LTE,405,857,Jio,1,3577617,0,72.927662,20.371628,1000,2,1,1546056639,1546056677,0
LTE,405,857,Jio,1,470291,0,72.931689,20.370226,1000,3,1,1546056769,1546056769,0
LTE,405,857,Jio,1,470292,0,72.931839,20.369545,1000,1,1,1546056771,1546056771,0
LTE,405,857,Jio,1,470293,0,72.929539,20.36868,1000,7,1,1546056810,1610511953,0
LTE,405,857,Jio,1,478227,0,72.932192,20.364739,1000,4,1,1546056915,1610511910,0
LTE,405,857,Jio,1,3923731,0,72.93248,20.365831,1000,1,1,1546056920,1546056920,0
LTE,405,857,Jio,1,3923733,0,72.932335,20.363618,1000,15,1,1546056936,1610511910,0
LTE,405,857,Jio,1,1860112,0,72.934054,20.355658,1000,3,1,1546057035,1546057067,0
LTE,405,857,Jio,1,1860123,0,72.933296,20.360872,1000,1,1,1546056990,1546056990,0
LTE,405,857,Jio,1,1860120,0,72.933693,20.358116,1000,1,1,1546057017,1546057017,0
LTE,405,857,Jio,1,1860113,0,72.934429,20.353182,1000,2,1,1546057076,1546057104,0
LTE,405,857,Jio,1,992279,0,72.934166,20.354233,1000,1,1,1546057079,1546057079,0
LTE,405,857,Jio,1,3864855,0,72.934245,20.352761,1000,3,1,1546057084,1594782492,0
LTE,405,857,Jio,1,992274,0,72.936704,20.352253,1000,6,1,1546057112,1594782561,0
LTE,405,857,Jio,1,3864849,0,72.934337,20.35039,1000,5,1,1546057131,1594782476,0
LTE,405,857,Jio,1,3577874,0,72.936101,20.346572,1000,5,1,1546057169,1546057189,0
LTE,405,857,Jio,1,3577873,0,72.93742,20.344196,1000,2,1,1546057195,1546057208,0
LTE,405,857,Jio,1,666640,0,72.937447,20.342958,1000,1,1,1546057214,1546057214,0
LTE,405,857,Jio,1,970770,0,72.94273,20.337732,1000,2,1,1546057249,1546057307,0
LTE,405,857,Jio,1,666647,0,72.941055,20.339264,1000,3,1,1546057260,1546057268,0
LTE,405,857,Jio,1,666641,0,72.941994,20.338432,1000,1,1,1546057272,1546057272,0
LTE,405,857,Jio,1,970769,0,72.946327,20.334267,1000,1,1,1546057315,1546057315,0
LTE,405,857,Jio,1,970776,0,72.947189,20.333145,1000,1,1,1546057326,1546057326,0
LTE,405,857,Jio,1,970775,0,72.947189,20.333145,1000,1,1,1546057326,1546057326,0
LTE,405,857,Jio,1,970768,0,72.948685,20.331359,1000,3,1,1546057335,1546057364,0
LTE,405,857,Jio,1,1132822,0,72.950543,20.329511,1000,2,1,1546057366,1546057373,0
LTE,405,857,Jio,1,1132817,0,72.952823,20.329065,1000,3,1,1546057397,1546057397,0
LTE,405,857,Jio,1,3541522,0,72.954664,20.328556,1000,3,1,1546057403,1546057427,0
LTE,405,857,Jio,1,3541528,0,72.95739,20.327064,1000,2,1,1546057434,1546057446,0
LTE,405,857,Jio,1,469520,0,72.961148,20.324501,1000,3,1,1546057495,1546057503,0
LTE,405,857,Jio,1,3541521,0,72.960927,20.324522,1000,3,1,1546057454,1546057560,0
LTE,405,857,Jio,1,469521,0,72.962517,20.323668,1000,1,1,1546057509,1546057509,0
LTE,405,857,Jio,1,3541540,0,72.966232,20.320333,1000,1,1,1546057570,1546057570,0
LTE,405,857,Jio,1,3047958,0,72.966217,20.319471,1000,1,1,1546057587,1546057587,0
LTE,405,857,Jio,1,3047952,0,72.966759,20.316835,1000,1,1,1546057620,1546057620,0
LTE,405,857,Jio,1,476432,0,72.966301,20.319033,1000,2,1,1546057571,1546057611,0
LTE,405,857,Jio,1,3307026,0,72.973793,20.307366,1000,2,1,1546057700,1546057768,0
LTE,405,857,Jio,1,476434,0,72.966827,20.316704,1000,1,1,1546057621,1546057621,0
LTE,405,857,Jio,1,3307024,0,72.977028,20.304506,1000,1,1,1546057769,1546057769,0
LTE,405,857,Jio,1,3307032,0,72.974998,20.30641,1000,1,1,1546057751,1546057751,0
LTE,405,857,Jio,1,4350258,0,72.989405,20.296899,1000,3,1,1546057881,1546057881,0
LTE,405,857,Jio,1,4350244,0,72.986824,20.298584,1000,1,1,1546057853,1546057853,0
LTE,405,857,Jio,1,4350226,0,72.990639,20.296131,1000,1,1,1546057890,1546057890,0
LTE,405,857,Jio,1,4350225,0,72.992165,20.293606,1000,1,1,1546057919,1546057919,0
LTE,405,857,Jio,1,4350224,0,72.991486,20.294504,1000,1,1,1546057907,1546057907,0
LTE,405,857,Jio,72,1168144,0,72.994911,20.288864,1000,1,1,1546057981,1546057981,0
LTE,405,857,Jio,72,1168146,0,72.993309,20.291666,1000,1,1,1546057946,1546057946,0
LTE,405,857,Jio,72,1168150,0,72.997124,20.285107,1000,1,1,1546058036,1546058036,0
LTE,405,857,Jio,72,3712018,0,72.995361,20.287867,1000,1,1,1546057998,1546057998,0
LTE,405,857,Jio,72,872995,0,73.004128,20.271416,1000,3,1,1546058274,1546058292,0
LTE,405,857,Jio,72,973842,0,73.005684,20.270779,1000,1,1,1546058305,1546058305,0
LTE,405,857,Jio,72,872977,0,73.00576,20.270763,1000,1,1,1546058306,1546058306,0
LTE,405,857,Jio,72,973844,0,73.009171,20.274736,1000,1,1,1546059620,1546059620,0
LTE,405,857,Jio,72,973850,0,73.008621,20.274719,1000,1,1,1546059630,1546059630,0
LTE,405,857,Jio,72,973845,0,73.00663,20.273064,1000,2,1,1546058379,1546059687,0
LTE,405,857,Jio,72,973851,0,73.007385,20.275286,1000,1,1,1546059682,1546059682,0
LTE,405,857,Jio,72,815891,0,73.006821,20.273586,1000,1,1,1546059720,1546059720,0
LTE,405,857,Jio,72,872980,0,73.006035,20.27103,1000,1,1,1546059783,1546059783,0
LTE,405,857,Jio,72,815888,0,73.006368,20.27239,1000,3,1,1546059839,1546059923,0
LTE,405,857,Jio,72,815890,0,73.006436,20.27128,1000,2,1,1546059831,1575380140,0
LTE,405,857,Jio,72,666385,0,73.005836,20.259336,1000,1,1,1546062873,1546062873,0
LTE,405,857,Jio,21,1690898,0,73.914287,22.70018,1000,2,1,1505364722,1518718471,0
LTE,405,857,Jio,21,1690928,0,73.914747,22.700713,1000,4,1,1507439739,1541320997,0
LTE,405,857,Jio,21,2677028,0,73.914426,22.700903,1000,6,1,1509601292,1541240234,0
LTE,405,857,Jio,21,980003,0,73.898865,22.769796,1000,1,1,1509803926,1509803926,0
LTE,405,857,Jio,28,1560853,0,72.695511,23.023726,1000,1,1,1510198930,1510198930,0
LTE,405,857,Jio,28,1535507,0,72.682121,23.04863,1000,1,1,1510214774,1510214774,0
LTE,405,857,Jio,29,1033491,0,72.689819,23.064484,1000,1,1,1510214668,1510214668,0
LTE,405,857,Jio,28,1568531,0,72.689529,23.025705,1000,1,1,1510199007,1510199007,0
LTE,405,857,Jio,23,2673169,0,72.922485,22.949944,1000,1,1,1510216501,1510216501,0
LTE,405,857,Jio,21,3209264,0,74.051407,22.631054,1000,1,1,1510367915,1510367915,0
LTE,405,857,Jio,21,3011601,0,73.916214,22.722343,1000,1,1,1510665684,1510665684,0
LTE,405,857,Jio,21,1182483,0,73.991089,22.834024,1000,1,1,1510838788,1510838788,0
LTE,405,857,Jio,21,618533,0,73.98217,22.807279,1000,3,1,1510839521,1510839528,0
LTE,405,857,Jio,21,3197200,0,73.9412,22.752405,1000,2,1,1510840047,1510840047,0
LTE,405,857,Jio,21,689968,0,73.982986,22.796,1000,1,1,1510839614,1510839614,0
LTE,405,857,Jio,21,3197201,0,73.932571,22.745943,1000,1,1,1510840099,1510840099,0
LTE,405,857,Jio,21,2677029,0,73.90588,22.699243,1000,2,1,1510841959,1529170097,0
LTE,405,857,Jio,21,1714224,0,73.903433,22.692606,1000,5,1,1510841966,1510842103,0
LTE,405,857,Jio,21,2677042,0,73.903519,22.697718,1000,1,1,1510841997,1510841997,0
LTE,405,857,Jio,21,1848624,0,73.903719,22.689624,1000,3,1,1510842067,1510842073,0
LTE,405,857,Jio,21,1176869,0,73.902523,22.685905,1000,2,1,1510842079,1510842109,0
LTE,405,857,Jio,21,1851186,0,73.901314,22.685328,1000,1,1,1510842093,1510842093,0
LTE,405,857,Jio,21,3011633,0,73.909793,22.702572,2165,2,1,1510842120,1541313291,0
LTE,405,857,Jio,21,1715762,0,73.902876,22.67834,1000,5,1,1510842136,1517991954,0
LTE,405,857,Jio,21,3196977,0,73.903433,22.670802,1040,3,1,1510842145,1510842235,0
LTE,405,857,Jio,21,1714225,0,73.902269,22.669826,1567,8,1,1510842169,1510842462,0
LTE,405,857,Jio,21,1714193,0,73.905052,22.660572,1000,1,1,1510842259,1510842259,0
LTE,405,857,Jio,21,1690897,0,73.91798,22.696866,1000,2,1,1512648752,1513156606,0
LTE,405,857,Jio,21,1690929,0,73.919128,22.695856,1000,1,1,1512648766,1512648766,0
LTE,405,857,Jio,21,1856530,0,73.937981,22.635527,1000,1,1,1512974805,1512974805,0
LTE,405,857,Jio,21,1856562,0,73.937828,22.635321,1000,1,1,1512975006,1512975006,0
LTE,405,857,Jio,21,2677040,0,73.912552,22.701619,1000,2,1,1513051255,1517029381,0
LTE,405,857,Jio,21,1848625,0,74.010025,22.634171,1000,1,1,1513176306,1513176306,0
LTE,405,857,Jio,21,1856561,0,74.01001,22.634155,1000,1,1,1513176310,1513176310,0
LTE,405,857,Jio,21,3089712,0,74.01001,22.634155,1000,1,1,1513176312,1513176312,0
LTE,405,857,Jio,21,2714161,0,74.01001,22.634155,1000,1,1,1513176313,1513176313,0
LTE,405,857,Jio,21,1715760,0,73.983383,22.667601,1000,1,1,1513231237,1513231237,0
LTE,405,857,Jio,21,778787,0,74.091949,22.643728,1000,1,1,1513982675,1513982675,0
LTE,405,857,Jio,102,64275,0,72.615486,23.11865,1000,1,1,1514259830,1514259830,0
LTE,405,857,Jio,102,64276,0,72.614395,23.118759,1000,1,1,1514259847,1514259847,0
LTE,405,857,Jio,21,411184,0,74.235413,22.840111,1000,1,1,1515057276,1515057276,0
LTE,405,857,Jio,20,3309074,0,73.752617,22.894608,1000,1,1,1517844373,1517844373,0
LTE,405,857,Jio,21,3196978,0,73.849686,22.717339,1000,1,1,1518026442,1518026442,0
LTE,405,857,Jio,21,2677009,0,73.914394,22.700663,1000,6,1,1518243029,1527921192,0
LTE,405,857,Jio,21,3196946,0,73.849625,22.717321,1000,1,1,1518026449,1518026449,0
LTE,405,857,Jio,21,3095313,0,73.849686,22.717339,1000,1,1,1518026443,1518026443,0
LTE,405,857,Jio,21,2677010,0,73.908096,22.702177,1000,1,1,1519020186,1519020186,0
LTE,405,857,Jio,20,512562,0,73.626541,22.793659,1000,1,1,1519387592,1519387592,0
LTE,405,857,Jio,21,2677008,0,73.912312,22.70108,1000,2,1,1519667704,1521113503,0
LTE,405,857,Jio,21,1690917,0,73.914757,22.700757,1000,2,1,1519486190,1541322268,0
LTE,405,857,Jio,21,2677012,0,73.914673,22.700695,1000,1,1,1519730324,1519730324,0
LTE,405,857,Jio,21,1176881,0,73.913932,22.700957,1000,2,1,1519667706,1541222066,0
LTE,405,857,Jio,29,883991,0,72.647995,23.06987,1000,1,1,1521087306,1521087306,0
LTE,405,857,Jio,29,883984,0,72.649261,23.070039,1000,4,1,1521087335,1521087355,0
LTE,405,857,Jio,29,1061649,0,72.653554,23.073805,1000,3,1,1521087431,1521087443,0
LTE,405,857,Jio,28,1012274,0,72.670337,23.051733,1000,2,1,1521100747,1521100769,0
LTE,405,857,Jio,28,1012273,0,72.669975,23.049804,1000,4,1,1521100772,1521100798,0
LTE,405,857,Jio,28,1432112,0,72.669849,23.046925,1000,2,1,1521100806,1521100838,0
LTE,405,857,Jio,28,1432088,0,72.669594,23.047199,1000,2,1,1521100820,1521100820,0
LTE,405,857,Jio,28,1432113,0,72.669762,23.046064,1000,1,1,1521100832,1521100832,0
LTE,405,857,Jio,21,1690899,0,73.914703,22.700794,1000,1,1,1524570840,1524570840,0
LTE,405,857,Jio,20,697394,0,73.798565,22.870716,1000,2,1,1522379603,1528082909,0
LTE,405,857,Jio,21,1690901,0,73.914772,22.700842,1000,1,1,1524571039,1524571039,0
LTE,405,857,Jio,102,3300657,0,72.575371,23.175171,1000,1,1,1526932288,1526932288,0
LTE,405,857,Jio,102,96532,0,72.577866,23.174626,1000,2,1,1526933141,1550205120,0
LTE,405,857,Jio,86,941843,0,72.531609,23.209202,1000,1,1,1526933942,1526933942,0
LTE,405,857,Jio,32,2373652,0,72.424164,23.334152,1000,1,1,1526934961,1526934961,0
